desc,label,bert_risk_score
"  Borrower added on 06/04/12 > My loan is to pay off my credit card debt.  Because of high interest rates, it feels like I am getting no where with my debt.  Having the ability to pay one lump sum and reduce, if not eliminate the debit, would be amazing.<br>",0,0.34192914
  Borrower added on 10/07/13 > I need to get dept consolidation<br>In order to start a new business<br>,0,0.34357202
  Borrower added on 06/02/12 > yo pay off some credit cards and consolidate bills<br><br>  Borrower added on 06/04/12 > to pay off credit cards and consolidate bills<br>,1,0.34283766
"  Borrower added on 11/09/11 > 100% of the proceeds of this loan will be invested in my business, which is an investment firm.  I am a full time salaried employee with a large U.S. based corporation.<br>",0,0.34244704
My credit card rate is high.  I want to pay interest only.,1,0.34455734
  Borrower added on 09/04/13 > Debt consolidation<br>,1,0.34499267
  Borrower added on 03/15/11 > Just completed my Master's Degree in Education Administration and want to consolidate the credit cards I used to pay the tuition.<br/>,0,0.34311077
"  Borrower added on 06/11/13 > I want to pay off sears at a lower rate.  By getting this lower rate loan, I can be done with the bill in 3 years instead of however long<br>",0,0.3423713
  Borrower added on 08/20/12 > I am making improvements on my home and need the loan for materials.<br>,0,0.34359178
  Borrower added on 05/30/13 > I'm tired of making payments to my credit cards and getting no where each month. This loan will allow my to pay off all these cards and begin getting rid of them. It will also allow me to focus on the light at the end of the tunnel and be debt free.<br>,0,0.34194285
  Borrower added on 09/17/12 > pay off credit card debt<br><br> Borrower added on 09/17/12 > Pay off credit loans<br>,1,0.34316546
  Borrower added on 03/16/10 > I'm using this loan to consolidate my credit cards which have 23-25% interest rates.  I have a secure full time job working as a nurse and I have never been late on a payment.  I have a car that I own outright.  Thank you in advance.<br/> Borrower added on 03/16/10 > I'm using this loan to consolidate my credit card debt.  The interest rates are between 23-25%.  I have a secure and stable job as an RN and have always made payments on time.  I own my car out-right.  Thank you in advance!<br/>,0,0.34096938
"  Borrower added on 04/27/13 > pay for food,gas,hotel,clothes,trips<br>",0,0.34412232
 552820 added on 10/08/09 > can pay you sooner within term limit 552820 added on 10/10/09 > Thanks for the support fellas and gals,0,0.34319004
"I work a fulltime job and I am also a full time student. I need the money to buy myself a bigger car because I am expecting my second child, and to pay off an existing car accident devt that I have pending. I want to make one payment a month and focus on just that one payment rather than making mulitple smaller payments. My credit is in good standing. I am asking for a reasonable price. I have $5,000.00 balances before and always paid on time and paid in full before the term is over! I just need to have a fresh start! I need this car because my car is giving me too many problems, and with a baby on the way I rather save money for the baby rather than putting money on a broken down vechile. Plus, I would like to get rid of debt I have with the accident because it is something I just want off my back!",0,0.34085855
  Borrower added on 05/04/13 > I am requesting this loan because I would like to consolidate my debt to obtain a smaller interest and APR rate to pay off my debt as soon as possible.  I never miss payments!!!  I would like the opportunity to pay off debt without having to pay extra money on top of what I already owe.<br>,0,0.3418142
  Borrower added on 03/04/14 > pay off credit cards<br>,1,0.3444365
  Borrower added on 07/01/12 > I would like to refinance my credit card debt to receive lower rate while I repay my debt.<br>,0,0.34320155
  Borrower added on 03/09/12 > Pay off credit card debt with a lower interest rate.<br>,0,0.3437768
  Borrower added on 11/13/13 > I am going to pay off credit cards!!<br>,0,0.34399962
"  Borrower added on 08/25/11 > Early big purchases for joyous but expensive life events have led to more debt than desired.  Ready to get the debt paid off to free up the capital for future uses instead of monthly interest. After reading about this site, it made a lot of sense that regular investors should get a chance to make a return on this money instead of a credit card company (having a better rate than the current average variable APR on this debt is pretty nice as well).<br/> Borrower added on 08/26/11 > Early big purchases for joyous but expensive life events have led to more debt than desired. I am ready to get the debt paid off to free up the capital for future uses instead of monthly interest. After reading about this site, it made a lot of sense that regular investors should get a chance to make a return on this money instead of a credit card company (having a better rate than the current average variable 16.99% APR on this debt is pretty nice as well).<br/>",0,0.34050053
"With this loan, I will be able to pay off balance on my credit card at a better interest rate.",0,0.34384307
  Borrower added on 08/12/13 > Credit Card Debt Consolidation....the current rates are killing me.<br><br> Borrower added on 08/12/13 > Credit Card Debt Consolidation<br>,1,0.3426374
  Borrower added on 03/11/14 > Credit card payoff<br><br>  Borrower added on 03/13/14 > Credit card payoff<br>,1,0.34324571
"  Borrower added on 09/25/12 > I live in a house on my sister's farm.  Although I pay only a dollar a year for rent, I am responsible for the maintenance and upkeep of the house.<br>",0,0.3426727
"  Borrower added on 10/08/13 > Even though I have a stable job and always make my monthly payments, it's been hard to get ahead on paying down cc debt due to high APRs on some of my accounts. I want to tackle these first as I work towards my goal of being free of cc debt.<br>",1,0.3419111
  Borrower added on 12/09/13 > This loan is to pay off higher interest credit cards. I have good credit and a very stable job at which I make a very good salary. Very good investment.<br>,0,0.34261662
  Borrower added on 04/29/13 > to cover moving costs and consolidation of debt to reduce payments and improve monthly cash flow<br>,0,0.3435831
  Borrower added on 12/19/13 > My loan is to payoff 2 credit cards i have a balance on with a higher interest charge.  and the rest of the money is to go towards 3 medical bills i have to payoff and that would pay them off in full.<br>,0,0.34223583
  Borrower added on 04/03/12 > I would like this loan to pay off 2 high interest credit cards. I have been paying the high interest for a while and would like to be debt free in the nest 2-3 years.<br>,0,0.34247902
"  Borrower added on 03/02/11 > I plan on paying off a lending club personal loan and credit card debts with ridiculously high APR rates with this loan. I'd much rather give the interest payments to ordinary people then to a large credit company.<br/>I currently have a loan from Lending Club and I have been on time with all my payment for 10 months now and haven&rsquo;t missed a credit card payment in the last 4 years. I also received a promotion at work to Vice President of Sales role and will be able to easily cover the monthly payment for this loan.<br/>This loan will be the final piece of the puzzle I need to finally get out of the trenches and be able to further advance my career without having to worry about monthly credit card payments. I have learned the grueling lesson about credit cards, and I am slowly but surely weaning myself off them.  Having a fixed monthly payment will ease my concerns and anxiety from the credit card companies knowing my monthly payments will always be the same. <br/>The main reason I went into debt after my first loan, was I was helping to support my brother and sister who both currently attend college. I helped them pay for tuition, books and food (luckily the go to a state school). They were finally able to get their own loans so my assistance is no longer needed. They will eventually pay me back, but that will not be for some time and I would like to clear my credit card debts now. Thank you and your help is greatly appreciated.<br/>",0,0.3403458
